Wall time,Step,Value
1732691070.6275594,7,0.1606086641550064
1732691070.6789482,8,0.04726017266511917
1732691070.721728,9,0.03300054743885994
1732691070.7715209,10,0.019477203488349915
1732691070.8000612,11,0.36035820841789246
1732691070.8469522,12,0.11950768530368805
1732691070.894224,13,0.11962638050317764
1732691070.9258375,14,0.10042008012533188
1732691070.9727132,15,0.10232068598270416
1732691071.0043716,16,0.06634584069252014
1732691071.0643728,17,0.10951365530490875
1732691071.1097004,18,0.11136607080698013
1732691071.1593382,19,0.11166591942310333
1732691071.2002633,20,0.08857376873493195
1732691071.236715,21,0.33439889550209045
1732691071.2833967,22,0.2913776934146881
1732691071.3146584,23,0.18411868810653687
1732691071.3615336,24,0.17184880375862122
1732691071.4234338,25,0.15219607949256897
1732691071.4714131,26,0.13095435500144958
1732691071.5477152,27,0.12611153721809387
1732691071.6004093,28,0.35443976521492004
1732691071.6406474,29,0.202426016330719
1732691071.6813674,30,0.23597827553749084
1732691071.7209835,31,0.41208532452583313
1732691071.7678766,32,0.33874380588531494
1732691071.808675,33,0.27466529607772827
1732691071.8562245,34,0.29886364936828613
1732691071.9143763,35,0.3158215284347534
1732691071.9659517,36,0.2956293821334839
1732691072.0068457,37,0.21801719069480896
1732691072.0511138,38,0.18551844358444214
1732691072.1069522,39,0.2596120536327362
1732691072.1464136,40,0.23940123617649078
1732691072.1796722,41,0.45815303921699524
1732691072.2093217,42,0.40677738189697266
1732691072.256204,43,0.31243816018104553
1732691072.3246465,44,0.2322097271680832
1732691072.3715236,45,0.3992666006088257
1732691072.4260187,46,0.2990451455116272
1732691072.4802535,47,0.333861380815506
1732691072.539192,48,0.3668219745159149
1732691072.6093137,49,0.3027594983577728
1732691072.6613505,50,0.3549080789089203
1732691072.7066677,51,0.5954458117485046
1732691072.8092818,52,0.3312467932701111
1732691072.886288,53,0.5133571624755859
1732691073.0740047,54,0.3685039281845093
1732691073.2794495,55,0.4459429681301117
1732691073.3853252,56,0.3867340385913849
1732691073.4709156,57,0.31672319769859314
1732691073.5601177,58,0.44220656156539917
1732691073.7314398,59,0.3790246546268463
1732691073.9303246,60,0.3995061218738556
1732691074.0366235,61,0.7063267827033997
1732691074.141744,62,0.35829782485961914
1732691074.2448945,63,0.3775670826435089
1732691074.338977,64,0.5148167014122009
1732691074.4154465,65,0.34972065687179565
1732691074.5127988,66,0.27190274000167847
1732691074.6301053,67,0.3293931484222412
1732691074.7454615,68,0.2767292559146881
1732691074.8630533,69,0.19393333792686462
1732691074.9709723,70,0.34589260816574097
1732691075.0717576,71,0.41244444251060486
1732691075.1828709,72,0.5336995720863342
1732691075.3644848,73,0.39006751775741577
1732691075.4936247,74,0.25786352157592773
1732691075.6248436,75,0.41485482454299927
1732691075.7555819,76,0.38702845573425293
1732691075.8886898,77,0.3595864474773407
1732691076.0270836,78,0.34829720854759216
1732691076.164762,79,0.2924206852912903
1732691076.3028255,80,0.31096339225769043
1732691076.4657364,81,0.3830675184726715
1732691076.6904402,82,0.3842674791812897
1732691076.9228091,83,0.278818815946579
1732691077.2526987,84,0.44826698303222656
1732691077.447112,85,0.3115742802619934
1732691077.6901147,86,0.3579413592815399
1732691077.8797126,87,0.1688511073589325
1732691078.066876,88,0.350807785987854
1732691078.2219338,89,0.5702863335609436
1732691078.3794804,90,0.5420863628387451
1732691078.5404568,91,0.5296940803527832
1732691078.738934,92,0.2779015302658081
1732691078.9471428,93,0.576793372631073
1732691079.1298635,94,0.3688070476055145
1732691079.3318014,95,0.32261455059051514
1732691079.5533898,96,0.4396820068359375
1732691079.8118522,97,0.2144666314125061
1732691080.0552104,98,0.05442222207784653
1732691080.3469424,99,0.14990217983722687
1732691080.7913666,100,0.357698917388916
1732691081.257663,101,0.2767736613750458
1732691081.7337284,102,0.13471394777297974
1732691082.2390351,103,0.2975682020187378
1732691082.5932074,104,0.3892807960510254
1732691082.97947,105,0.26037049293518066
1732691083.710651,106,0.16902592778205872
1732691084.6257896,107,0.5123034119606018
1732691085.3414795,108,0.19836974143981934
1732691086.1293242,109,0.36150580644607544
1732691086.7037396,110,0.13799719512462616
1732691087.0175579,111,0.29868364334106445
1732691087.5918207,112,0.466469407081604
1732691088.3404164,113,0.17534394562244415
1732691088.915274,114,0.29595208168029785
1732691089.562709,115,0.2516525089740753
1732691090.162719,116,0.12009862810373306
1732691091.2023787,117,0.1984490305185318
1732691092.148323,118,0.03035123646259308
1732691093.0224764,119,0.30083876848220825
1732691093.6552515,120,0.2631831169128418
1732691094.3030784,121,0.019014693796634674
1732691095.8223505,122,0.11090926080942154
1732691096.636244,123,0.2597709894180298
1732691097.4897163,124,0.07138404250144958
1732691098.243743,125,0.03419824317097664
1732691099.1132877,126,0.0812842845916748
1732691099.895334,127,0.1840725541114807
1732691100.4937124,128,0.24069008231163025
1732691101.036984,129,0.14512425661087036
1732691101.5426433,130,0.16880664229393005
1732691102.18031,131,0.04056662321090698
1732691103.3375335,132,0.09711220860481262
1732691104.099533,133,0.15825968980789185
1732691104.6451452,134,0.16807574033737183
1732691105.2671928,135,0.22752204537391663
1732691105.9754398,136,0.26954385638237
1732691107.4010305,137,0.16619955003261566
1732691108.0473647,138,0.1702292412519455
1732691108.5323913,139,0.24007752537727356
1732691108.949024,140,0.09516070783138275
1732691109.5006013,141,0.3366636335849762
1732691110.181493,142,0.011376849375665188
1732691111.004872,143,0.23986515402793884
1732691111.5159998,144,0.08498457819223404
1732691112.052715,145,0.1749027967453003
1732691112.5937924,146,0.18938302993774414
1732691113.0346508,147,0.08281068503856659
1732691113.628093,148,0.1446835845708847
1732691114.4508653,149,0.28908342123031616
1732691114.9906652,150,0.01153608039021492
1732691115.421519,151,0.3020538091659546
1732691115.8476374,152,0.10569515079259872
1732691116.386926,153,0.010716424323618412
1732691116.795343,154,0.2905111312866211
1732691117.2694702,155,0.5697503089904785
1732691117.8101294,156,0.0056935762986540794
1732691118.400422,157,0.19838815927505493
1732691118.8131518,158,0.09020160138607025
1732691119.2770188,159,0.16666439175605774
1732691119.716261,160,0.07363416999578476
1732691120.1299741,161,0.1662062704563141
1732691120.8062713,162,0.12125363945960999
1732691121.28903,163,0.16682378947734833
1732691121.7379127,164,0.10054586082696915
1732691122.2078924,165,0.12392997741699219
1732691122.626285,166,0.06297039240598679
1732691123.034279,167,0.004357852973043919
1732691123.356063,168,0.1180216521024704
1732691123.9071593,169,0.09212595969438553
1732691124.27015,170,0.0033497645054012537
1732691124.6611402,171,0.12997999787330627
1732691125.0709429,172,0.02611793950200081
1732691125.455921,173,0.0031750365160405636
1732691125.8727105,174,0.00127327349036932
1732691126.2362754,175,0.001985411625355482
1732691126.7330625,176,0.025133464485406876
1732691127.2148726,177,0.003281543729826808
1732691127.8725815,178,0.0007151882746256888
1732691128.3779128,179,0.0022266467567533255
1732691128.7765012,180,0.1441219598054886
1732691129.2013493,181,0.0037262761034071445
1732691129.584291,182,0.00498307915404439
1732691130.081283,183,0.018238293007016182
1732691130.5876167,184,0.002217018511146307
1732691131.0205607,185,0.0016668117605149746
1732691131.4785051,186,0.015918422490358353
1732691131.9003391,187,0.002474412554875016
1732691132.323485,188,0.08250711858272552
1732691132.6868608,189,0.19959643483161926
1732691133.0791826,190,0.04495399445295334
1732691133.5188065,191,0.0026762031484395266
1732691133.942748,192,0.2309378683567047
1732691134.4178236,193,0.0018408653559163213
1732691134.88169,194,0.016674097627401352
1732691135.2878313,195,0.0023568507749587297
1732691135.755583,196,0.003398371394723654
1732691136.2443743,197,0.015622571110725403
1732691136.7503428,198,0.020269539207220078
1732691137.2097821,199,0.1399400532245636
1732691137.7195177,200,0.020838450640439987
1732691138.1671045,201,0.03759533539414406
1732691138.6135018,202,0.0019516400061547756
1732691139.0674431,203,0.038945719599723816
1732691139.6071167,204,0.018632762134075165
1732691140.1498299,205,0.1602262556552887
1732691140.6188307,206,0.017422160133719444
1732691141.0853267,207,0.014717116951942444
1732691141.5268617,208,0.07449180632829666
1732691141.9716597,209,0.01699449121952057
1732691142.459061,210,0.0026946691796183586
1732691143.0081193,211,0.0437261164188385
1732691143.6214902,212,0.11681688576936722
1732691144.2806525,213,0.15214306116104126
1732691144.8148682,214,0.12600280344486237
1732691145.3490155,215,0.003917519934475422
1732691146.4744983,216,0.0014441414969041944
1732691147.384644,217,0.0043863533064723015
1732691147.9561625,218,0.03737809136509895
1732691148.4391928,219,0.014244780875742435
1732691149.2775877,220,0.027969641610980034
1732691150.0577054,221,0.038475703448057175
1732691150.6937456,222,0.14060409367084503
1732691151.320544,223,0.013926188461482525
1732691151.892541,224,0.010664804838597775
1732691152.3328416,225,0.009121505543589592
1732691152.7795317,226,0.0010916799074038863
1732691153.1934574,227,0.01235028076916933
1732691153.6438208,228,0.015723170712590218
1732691154.0698397,229,0.011253314092755318
1732691154.4222922,230,0.0023407575208693743
1732691154.9432778,231,0.022654341533780098
1732691155.3958,232,0.0026790553238242865
