,Actions,Rewards
0,1,1.0
1,0,1.0
2,1,1.0
3,0,1.0
4,1,1.0
5,0,1.0
6,0,1.0
7,0,1.0
8,0,1.0
9,1,1.0
10,0,1.0
11,1,1.0
12,0,1.0
13,1,1.0
14,0,1.0
15,1,1.0
16,1,1.0
17,1,1.0
18,0,1.0
19,1,1.0
20,1,1.0
21,1,1.0
22,0,1.0
23,0,1.0
24,1,1.0
25,0,1.0
26,0,1.0
27,0,1.0
28,1,1.0
29,1,1.0
30,0,1.0
31,1,1.0
32,1,1.0
33,1,1.0
34,1,1.0
35,0,1.0
36,1,1.0
37,0,1.0
38,0,1.0
39,0,1.0
40,1,1.0
41,0,1.0
42,1,1.0
43,0,1.0
44,1,1.0
45,0,1.0
46,0,1.0
47,1,1.0
48,0,1.0
49,1,1.0
50,1,1.0
51,0,1.0
52,1,1.0
53,0,1.0
54,1,1.0
55,1,1.0
56,0,1.0
57,1,1.0
58,0,1.0
59,1,1.0
60,1,1.0
61,0,1.0
62,0,1.0
63,1,1.0
64,0,1.0
65,1,1.0
66,0,1.0
67,1,1.0
68,1,1.0
69,0,1.0
70,1,1.0
71,1,1.0
72,0,1.0
73,0,1.0
74,1,1.0
75,0,1.0
76,1,1.0
77,0,1.0
78,1,1.0
79,1,1.0
80,1,1.0
81,0,1.0
82,0,1.0
83,0,1.0
84,1,1.0
85,1,1.0
86,1,1.0
87,0,1.0
88,1,1.0
89,0,1.0
90,1,1.0
91,1,1.0
92,1,1.0
93,1,1.0
94,0,1.0
95,0,1.0
96,0,1.0
97,1,1.0
98,0,1.0
99,1,1.0
100,1,1.0
101,0,1.0
102,1,1.0
103,0,1.0
104,1,1.0
105,1,1.0
106,0,1.0
107,1,1.0
108,1,1.0
109,0,1.0
110,1,1.0
111,1,1.0
112,0,1.0
113,1,1.0
114,0,1.0
115,1,1.0
116,0,1.0
117,0,1.0
118,1,1.0
119,0,1.0
120,1,1.0
121,0,1.0
122,0,1.0
123,1,1.0
124,0,1.0
125,1,1.0
126,1,1.0
127,0,1.0
128,1,1.0
129,0,1.0
130,0,1.0
131,1,1.0
132,0,1.0
133,0,1.0
134,0,1.0
135,0,1.0
136,1,1.0
137,1,1.0
138,1,1.0
139,1,1.0
140,1,1.0
141,0,1.0
142,0,1.0
143,1,1.0
144,1,1.0
145,0,1.0
146,0,1.0
147,0,1.0
148,1,1.0
149,1,1.0
150,0,1.0
151,1,1.0
152,1,1.0
153,1,1.0
154,0,1.0
155,1,1.0
