,Actions,Rewards
0,1,1.0
1,0,1.0
2,0,1.0
3,0,1.0
4,0,1.0
5,1,1.0
6,1,1.0
7,1,1.0
8,1,1.0
9,1,1.0
10,0,1.0
11,0,1.0
12,0,1.0
13,0,1.0
14,1,1.0
15,1,1.0
16,1,1.0
17,1,1.0
18,0,1.0
19,0,1.0
20,0,1.0
21,0,1.0
22,1,1.0
23,1,1.0
24,0,1.0
25,1,1.0
26,1,1.0
27,1,1.0
28,0,1.0
29,0,1.0
30,0,1.0
31,1,1.0
32,0,1.0
33,1,1.0
34,0,1.0
35,1,1.0
36,0,1.0
37,1,1.0
38,1,1.0
39,1,1.0
40,0,1.0
41,0,1.0
42,0,1.0
43,0,1.0
44,0,1.0
45,1,1.0
46,1,1.0
47,1,1.0
48,1,1.0
49,0,1.0
50,1,1.0
51,1,1.0
52,0,1.0
53,0,1.0
54,0,1.0
55,0,1.0
56,1,1.0
57,1,1.0
58,1,1.0
59,0,1.0
60,1,1.0
61,0,1.0
62,1,1.0
63,0,1.0
64,1,1.0
65,0,1.0
66,0,1.0
67,0,1.0
68,0,1.0
69,1,1.0
70,0,1.0
71,0,1.0
72,1,1.0
73,1,1.0
74,1,1.0
75,1,1.0
76,1,1.0
77,1,1.0
78,0,1.0
79,1,1.0
80,0,1.0
81,0,1.0
82,0,1.0
83,0,1.0
84,1,1.0
85,1,1.0
86,1,1.0
87,1,1.0
88,0,1.0
89,0,1.0
90,0,1.0
91,1,1.0
92,0,1.0
93,1,1.0
94,1,1.0
95,1,1.0
96,0,1.0
97,0,1.0
98,0,1.0
99,0,1.0
100,1,1.0
101,0,1.0
102,1,1.0
103,0,1.0
104,1,1.0
105,0,1.0
106,1,1.0
107,1,1.0
108,1,1.0
109,1,1.0
110,1,1.0
111,0,1.0
112,1,1.0
113,0,1.0
114,0,1.0
115,0,1.0
116,0,1.0
117,0,1.0
118,0,1.0
119,0,1.0
120,1,1.0
121,1,1.0
122,1,1.0
123,1,1.0
124,1,1.0
125,1,1.0
126,1,1.0
127,0,1.0
128,1,1.0
129,0,1.0
130,1,1.0
131,0,1.0
132,1,1.0
133,0,1.0
134,0,1.0
135,1,1.0
136,0,1.0
137,0,1.0
138,0,1.0
139,0,1.0
140,0,1.0
141,0,1.0
142,1,1.0
143,0,1.0
144,1,1.0
145,1,1.0
146,1,1.0
147,1,1.0
148,1,1.0
149,1,1.0
150,0,1.0
151,1,1.0
152,1,1.0
153,0,1.0
154,1,1.0
155,0,1.0
156,1,1.0
157,0,1.0
158,1,1.0
159,0,1.0
160,0,1.0
161,1,1.0
162,0,1.0
163,0,1.0
164,0,1.0
165,0,1.0
166,0,1.0
167,0,1.0
168,1,1.0
169,0,1.0
170,1,1.0
171,1,1.0
172,0,1.0
173,1,1.0
174,1,1.0
175,1,1.0
176,1,1.0
177,1,1.0
178,0,1.0
179,1,1.0
180,0,1.0
181,1,1.0
182,0,1.0
183,1,1.0
184,0,1.0
185,1,1.0
186,0,1.0
187,1,1.0
188,0,1.0
189,1,1.0
190,0,1.0
191,0,1.0
192,0,1.0
193,0,1.0
194,0,1.0
195,0,1.0
196,1,1.0
197,0,1.0
198,1,1.0
199,1,1.0
200,1,1.0
201,1,1.0
202,1,1.0
203,1,1.0
204,1,1.0
205,0,1.0
206,1,1.0
207,1,1.0
208,0,1.0
209,0,1.0
210,1,1.0
211,0,1.0
212,1,1.0
213,0,1.0
214,1,1.0
215,0,1.0
216,1,1.0
217,0,1.0
218,0,1.0
219,0,1.0
220,0,1.0
221,0,1.0
222,0,1.0
223,1,1.0
224,0,1.0
225,1,1.0
226,1,1.0
227,1,1.0
228,1,1.0
229,1,1.0
230,1,1.0
231,0,1.0
232,1,1.0
233,0,1.0
234,0,1.0
235,1,1.0
236,0,1.0
237,0,1.0
238,0,1.0
239,0,1.0
240,0,1.0
241,0,1.0
242,1,1.0
243,0,1.0
244,1,1.0
245,1,1.0
246,1,1.0
247,1,1.0
248,1,1.0
249,1,1.0
250,1,1.0
251,0,1.0
252,1,1.0
253,0,1.0
254,1,1.0
255,0,1.0
256,1,1.0
257,0,1.0
258,0,1.0
259,1,1.0
260,0,1.0
261,1,1.0
262,0,1.0
263,0,1.0
264,0,1.0
265,0,1.0
266,0,1.0
267,0,1.0
268,1,1.0
269,0,1.0
270,1,1.0
271,0,1.0
272,1,1.0
273,1,1.0
274,1,1.0
275,1,1.0
276,1,1.0
277,1,1.0
278,0,1.0
279,1,1.0
280,1,1.0
281,0,1.0
282,0,1.0
283,1,1.0
284,0,1.0
285,1,1.0
286,0,1.0
287,1,1.0
288,0,1.0
289,0,1.0
290,1,1.0
291,0,1.0
292,1,1.0
293,0,1.0
294,0,1.0
295,1,1.0
296,0,1.0
297,0,1.0
298,1,1.0
299,0,1.0
300,1,1.0
301,0,1.0
302,1,1.0
303,0,1.0
304,1,1.0
305,0,1.0
306,0,1.0
307,0,1.0
308,0,1.0
309,1,1.0
310,1,1.0
311,1,1.0
312,1,1.0
313,1,1.0
314,1,1.0
315,1,1.0
316,1,1.0
317,1,1.0
318,0,1.0
319,1,1.0
320,1,1.0
321,0,1.0
322,0,1.0
323,1,1.0
324,1,1.0
325,0,1.0
326,1,1.0
327,0,1.0
328,0,1.0
329,1,1.0
330,0,1.0
331,0,1.0
332,1,1.0
333,1,1.0
334,0,1.0
335,0,1.0
336,0,1.0
337,0,1.0
338,1,1.0
339,1,1.0
340,0,1.0
341,1,1.0
342,0,1.0
343,1,1.0
344,0,1.0
345,1,1.0
346,0,1.0
347,1,1.0
348,0,1.0
349,1,1.0
350,0,1.0
351,0,1.0
352,1,1.0
353,1,1.0
354,1,1.0
355,1,1.0
356,0,1.0
357,0,1.0
358,1,1.0
359,0,1.0
360,1,1.0
361,0,1.0
362,1,1.0
363,1,1.0
364,1,1.0
365,0,1.0
366,0,1.0
367,0,1.0
368,1,1.0
369,1,1.0
370,0,1.0
371,1,1.0
372,0,1.0
373,1,1.0
374,0,1.0
375,1,1.0
376,1,1.0
377,0,1.0
378,0,1.0
379,1,1.0
380,0,1.0
381,1,1.0
382,1,1.0
383,0,1.0
384,1,1.0
385,1,1.0
386,0,1.0
387,1,1.0
388,1,1.0
389,0,1.0
390,1,1.0
391,1,1.0
392,0,1.0
393,1,1.0
394,0,1.0
395,1,1.0
396,0,1.0
397,1,1.0
398,1,1.0
399,0,1.0
400,1,1.0
401,0,1.0
402,1,1.0
403,0,1.0
404,1,1.0
405,0,1.0
406,1,1.0
407,1,1.0
408,1,1.0
409,0,1.0
410,1,1.0
411,0,1.0
412,0,1.0
413,1,1.0
414,1,1.0
415,0,1.0
416,0,1.0
417,0,1.0
418,0,1.0
419,1,1.0
420,0,1.0
421,1,1.0
422,1,1.0
423,1,1.0
424,1,1.0
425,0,1.0
426,1,1.0
427,0,1.0
428,1,1.0
429,0,1.0
430,0,1.0
431,1,1.0
432,1,1.0
433,0,1.0
434,0,1.0
435,1,1.0
436,0,1.0
437,0,1.0
438,0,1.0
439,1,1.0
440,1,1.0
441,1,1.0
442,1,1.0
443,0,1.0
444,0,1.0
445,1,1.0
446,0,1.0
447,1,1.0
448,0,1.0
449,1,1.0
