,Actions,Rewards
0,1,1.0
1,0,1.0
2,0,1.0
3,0,1.0
4,1,1.0
5,0,1.0
6,1,1.0
7,1,1.0
8,1,1.0
9,1,1.0
10,0,1.0
11,1,1.0
12,1,1.0
13,0,1.0
14,1,1.0
15,0,1.0
16,0,1.0
17,0,1.0
18,0,1.0
19,0,1.0
20,1,1.0
21,1,1.0
22,0,1.0
23,1,1.0
24,1,1.0
25,0,1.0
26,1,1.0
27,0,1.0
28,1,1.0
29,1,1.0
30,0,1.0
31,1,1.0
32,1,1.0
33,0,1.0
34,1,1.0
35,1,1.0
36,1,1.0
37,1,1.0
38,0,1.0
39,0,1.0
40,0,1.0
41,0,1.0
42,0,1.0
43,1,1.0
44,1,1.0
45,0,1.0
46,0,1.0
47,1,1.0
48,1,1.0
49,0,1.0
50,1,1.0
51,1,1.0
52,0,1.0
53,1,1.0
54,1,1.0
55,0,1.0
56,1,1.0
57,0,1.0
58,1,1.0
59,0,1.0
60,0,1.0
61,1,1.0
62,1,1.0
63,0,1.0
64,1,1.0
65,1,1.0
66,0,1.0
67,1,1.0
68,1,1.0
69,1,1.0
70,1,1.0
71,0,1.0
72,1,1.0
73,1,1.0
74,0,1.0
75,0,1.0
76,1,1.0
77,0,1.0
78,0,1.0
79,0,1.0
80,1,1.0
81,0,1.0
82,1,1.0
83,0,1.0
84,1,1.0
85,0,1.0
86,1,1.0
87,1,1.0
88,0,1.0
89,1,1.0
90,0,1.0
91,1,1.0
92,0,1.0
93,1,1.0
94,0,1.0
95,1,1.0
96,0,1.0
97,1,1.0
98,0,1.0
99,1,1.0
100,0,1.0
101,0,1.0
102,1,1.0
103,0,1.0
104,0,1.0
105,1,1.0
106,0,1.0
107,0,1.0
108,1,1.0
109,1,1.0
110,1,1.0
111,1,1.0
112,0,1.0
113,1,1.0
114,1,1.0
115,0,1.0
116,1,1.0
117,0,1.0
118,1,1.0
119,1,1.0
120,0,1.0
121,1,1.0
122,0,1.0
123,0,1.0
124,1,1.0
125,0,1.0
126,1,1.0
127,0,1.0
128,0,1.0
129,1,1.0
130,1,1.0
131,1,1.0
132,0,1.0
