,Actions,Rewards
0,1,1.0
1,1,1.0
2,0,1.0
3,1,1.0
4,0,1.0
5,1,1.0
6,0,1.0
7,0,1.0
8,1,1.0
9,0,1.0
10,1,1.0
11,0,1.0
12,0,1.0
13,1,1.0
14,0,1.0
15,1,1.0
16,0,1.0
17,1,1.0
18,0,1.0
19,1,1.0
20,0,1.0
21,1,1.0
22,1,1.0
23,0,1.0
24,0,1.0
25,0,1.0
26,0,1.0
27,1,1.0
28,1,1.0
29,1,1.0
30,1,1.0
31,1,1.0
32,0,1.0
33,1,1.0
34,0,1.0
35,0,1.0
36,0,1.0
37,0,1.0
38,0,1.0
39,1,1.0
40,1,1.0
41,1,1.0
42,0,1.0
43,1,1.0
44,1,1.0
45,1,1.0
46,0,1.0
47,0,1.0
48,0,1.0
49,1,1.0
50,0,1.0
51,1,1.0
52,0,1.0
53,1,1.0
54,0,1.0
55,1,1.0
56,0,1.0
57,1,1.0
58,0,1.0
59,1,1.0
60,0,1.0
61,1,1.0
62,1,1.0
63,1,1.0
64,0,1.0
65,0,1.0
66,0,1.0
67,1,1.0
68,0,1.0
69,0,1.0
70,0,1.0
71,1,1.0
72,1,1.0
73,1,1.0
74,1,1.0
75,0,1.0
76,0,1.0
77,1,1.0
78,1,1.0
79,0,1.0
80,0,1.0
81,1,1.0
82,0,1.0
83,1,1.0
84,0,1.0
85,0,1.0
86,1,1.0
87,0,1.0
88,1,1.0
89,1,1.0
90,1,1.0
91,0,1.0
92,0,1.0
93,0,1.0
94,1,1.0
95,0,1.0
96,1,1.0
97,0,1.0
98,0,1.0
99,0,1.0
100,1,1.0
101,0,1.0
102,0,1.0
103,1,1.0
104,1,1.0
105,1,1.0
106,1,1.0
107,1,1.0
108,1,1.0
109,1,1.0
110,1,1.0
111,0,1.0
112,1,1.0
113,0,1.0
114,1,1.0
115,0,1.0
116,1,1.0
117,0,1.0
118,1,1.0
119,0,1.0
120,0,1.0
121,1,1.0
122,0,1.0
123,1,1.0
124,0,1.0
125,0,1.0
126,1,1.0
127,0,1.0
128,1,1.0
129,0,1.0
130,0,1.0
131,1,1.0
132,1,1.0
133,0,1.0
134,1,1.0
135,0,1.0
136,1,1.0
137,1,1.0
138,0,1.0
139,0,1.0
140,1,1.0
141,0,1.0
142,1,1.0
143,0,1.0
144,0,1.0
145,1,1.0
146,0,1.0
147,1,1.0
148,0,1.0
149,1,1.0
150,0,1.0
151,1,1.0
152,0,1.0
153,1,1.0
154,0,1.0
155,1,1.0
156,0,1.0
157,1,1.0
158,0,1.0
159,0,1.0
160,1,1.0
161,1,1.0
162,0,1.0
163,1,1.0
164,0,1.0
165,1,1.0
166,1,1.0
167,0,1.0
168,0,1.0
169,0,1.0
170,1,1.0
171,1,1.0
172,0,1.0
173,0,1.0
174,1,1.0
175,0,1.0
176,1,1.0
177,0,1.0
178,1,1.0
179,1,1.0
180,1,1.0
181,0,1.0
182,1,1.0
183,0,1.0
184,0,1.0
185,0,1.0
186,0,1.0
187,0,1.0
188,1,1.0
189,0,1.0
190,1,1.0
191,1,1.0
192,1,1.0
193,1,1.0
194,1,1.0
195,1,1.0
196,0,1.0
197,1,1.0
198,0,1.0
199,1,1.0
200,0,1.0
201,1,1.0
202,0,1.0
203,1,1.0
204,0,1.0
205,1,1.0
206,0,1.0
207,0,1.0
208,0,1.0
209,1,1.0
210,0,1.0
211,1,1.0
212,1,1.0
213,0,1.0
214,0,1.0
215,1,1.0
216,0,1.0
217,1,1.0
218,0,1.0
219,0,1.0
220,0,1.0
221,0,1.0
222,1,1.0
223,0,1.0
224,1,1.0
225,0,1.0
226,1,1.0
227,1,1.0
228,0,1.0
229,1,1.0
230,1,1.0
231,1,1.0
232,1,1.0
233,1,1.0
234,0,1.0
235,1,1.0
236,1,1.0
237,0,1.0
238,1,1.0
239,0,1.0
240,1,1.0
241,1,1.0
242,0,1.0
243,0,1.0
244,1,1.0
