,Actions,Rewards
0,1,1.0
1,0,1.0
2,0,1.0
3,1,1.0
4,0,1.0
5,0,1.0
6,0,1.0
7,1,1.0
8,1,1.0
9,0,1.0
10,1,1.0
11,1,1.0
12,1,1.0
13,0,1.0
14,1,1.0
15,0,1.0
16,0,1.0
17,1,1.0
18,0,1.0
19,1,1.0
20,0,1.0
21,0,1.0
22,1,1.0
23,0,1.0
24,0,1.0
25,0,1.0
26,1,1.0
27,0,1.0
28,0,1.0
29,1,1.0
30,1,1.0
31,1,1.0
32,1,1.0
33,1,1.0
34,1,1.0
35,1,1.0
36,0,1.0
37,1,1.0
38,1,1.0
39,0,1.0
40,1,1.0
41,0,1.0
42,1,1.0
43,0,1.0
44,1,1.0
45,0,1.0
46,1,1.0
47,1,1.0
48,0,1.0
49,0,1.0
50,0,1.0
51,1,1.0
52,0,1.0
53,1,1.0
54,0,1.0
55,0,1.0
56,1,1.0
57,1,1.0
58,0,1.0
59,1,1.0
60,0,1.0
61,0,1.0
62,1,1.0
63,0,1.0
64,0,1.0
65,1,1.0
66,1,1.0
67,0,1.0
68,1,1.0
69,0,1.0
70,0,1.0
71,1,1.0
72,0,1.0
73,1,1.0
74,0,1.0
75,1,1.0
76,0,1.0
77,1,1.0
78,0,1.0
79,1,1.0
80,0,1.0
81,1,1.0
82,1,1.0
83,0,1.0
84,0,1.0
85,1,1.0
86,0,1.0
87,0,1.0
88,0,1.0
89,1,1.0
90,1,1.0
91,1,1.0
92,1,1.0
93,0,1.0
94,1,1.0
95,0,1.0
96,1,1.0
97,0,1.0
98,1,1.0
99,0,1.0
100,0,1.0
101,1,1.0
102,0,1.0
103,0,1.0
104,0,1.0
105,1,1.0
106,0,1.0
107,1,1.0
108,0,1.0
109,1,1.0
110,0,1.0
111,0,1.0
112,1,1.0
113,1,1.0
114,1,1.0
115,1,1.0
116,1,1.0
117,1,1.0
118,0,1.0
119,1,1.0
120,1,1.0
121,0,1.0
122,1,1.0
123,0,1.0
124,1,1.0
125,1,1.0
126,0,1.0
127,0,1.0
128,1,1.0
129,0,1.0
130,0,1.0
131,0,1.0
132,1,1.0
133,1,1.0
134,1,1.0
135,0,1.0
136,0,1.0
137,1,1.0
138,0,1.0
139,0,1.0
140,0,1.0
141,1,1.0
142,1,1.0
143,0,1.0
144,1,1.0
145,1,1.0
146,0,1.0
147,0,1.0
148,0,1.0
149,1,1.0
150,0,1.0
151,0,1.0
152,1,1.0
153,1,1.0
154,0,1.0
155,1,1.0
156,1,1.0
157,0,1.0
158,0,1.0
159,1,1.0
160,1,1.0
161,0,1.0
162,0,1.0
163,1,1.0
164,0,1.0
165,1,1.0
166,0,1.0
167,1,1.0
168,1,1.0
169,0,1.0
170,1,1.0
171,0,1.0
172,1,1.0
173,0,1.0
174,1,1.0
175,0,1.0
176,0,1.0
177,1,1.0
178,0,1.0
179,1,1.0
180,0,1.0
181,1,1.0
182,0,1.0
183,1,1.0
184,1,1.0
185,0,1.0
186,1,1.0
187,0,1.0
188,1,1.0
189,0,1.0
190,1,1.0
191,0,1.0
192,1,1.0
193,0,1.0
194,1,1.0
195,0,1.0
196,1,1.0
197,0,1.0
198,0,1.0
199,1,1.0
200,1,1.0
201,0,1.0
202,0,1.0
203,1,1.0
204,0,1.0
205,1,1.0
206,1,1.0
207,0,1.0
208,1,1.0
209,0,1.0
210,1,1.0
211,0,1.0
212,0,1.0
213,1,1.0
214,0,1.0
215,1,1.0
216,0,1.0
217,1,1.0
218,1,1.0
219,0,1.0
220,1,1.0
221,0,1.0
222,1,1.0
223,0,1.0
224,1,1.0
225,0,1.0
226,1,1.0
227,0,1.0
228,1,1.0
229,0,1.0
230,1,1.0
231,0,1.0
232,1,1.0
233,0,1.0
234,1,1.0
235,0,1.0
236,1,1.0
237,0,1.0
238,0,1.0
239,1,1.0
240,1,1.0
241,0,1.0
242,0,1.0
243,1,1.0
244,0,1.0
245,1,1.0
246,0,1.0
247,1,1.0
248,1,1.0
249,0,1.0
250,1,1.0
251,0,1.0
252,0,1.0
253,1,1.0
254,1,1.0
255,0,1.0
256,1,1.0
257,0,1.0
258,1,1.0
259,0,1.0
260,1,1.0
261,0,1.0
262,1,1.0
263,0,1.0
264,1,1.0
265,0,1.0
266,0,1.0
267,0,1.0
268,1,1.0
269,0,1.0
270,1,1.0
271,1,1.0
272,1,1.0
273,0,1.0
274,0,1.0
275,1,1.0
276,1,1.0
277,0,1.0
278,1,1.0
279,0,1.0
280,1,1.0
281,0,1.0
282,0,1.0
283,1,1.0
284,1,1.0
285,1,1.0
286,0,1.0
287,1,1.0
288,0,1.0
289,0,1.0
290,1,1.0
291,1,1.0
292,0,1.0
293,0,1.0
294,0,1.0
295,1,1.0
296,1,1.0
297,0,1.0
298,1,1.0
299,1,1.0
300,0,1.0
301,1,1.0
302,0,1.0
303,1,1.0
304,1,1.0
305,0,1.0
306,0,1.0
307,0,1.0
308,1,1.0
309,0,1.0
310,1,1.0
311,0,1.0
312,0,1.0
313,1,1.0
314,0,1.0
315,1,1.0
316,0,1.0
317,1,1.0
318,0,1.0
319,1,1.0
320,0,1.0
321,1,1.0
322,0,1.0
323,1,1.0
324,0,1.0
325,1,1.0
326,1,1.0
327,0,1.0
328,1,1.0
329,0,1.0
330,1,1.0
331,1,1.0
332,1,1.0
333,1,1.0
334,1,1.0
335,1,1.0
336,0,1.0
337,1,1.0
338,0,1.0
339,1,1.0
340,0,1.0
341,1,1.0
342,0,1.0
343,0,1.0
344,1,1.0
345,1,1.0
346,0,1.0
347,0,1.0
348,1,1.0
349,0,1.0
350,1,1.0
351,1,1.0
352,0,1.0
353,0,1.0
354,1,1.0
355,0,1.0
356,0,1.0
357,1,1.0
358,0,1.0
359,1,1.0
360,0,1.0
361,1,1.0
362,0,1.0
363,0,1.0
364,1,1.0
365,0,1.0
366,0,1.0
367,1,1.0
368,0,1.0
369,0,1.0
370,1,1.0
371,0,1.0
372,1,1.0
373,1,1.0
374,1,1.0
375,0,1.0
376,0,1.0
377,1,1.0
378,0,1.0
379,1,1.0
380,0,1.0
381,0,1.0
382,1,1.0
383,1,1.0
384,1,1.0
385,1,1.0
386,0,1.0
387,1,1.0
388,1,1.0
389,1,1.0
390,0,1.0
391,1,1.0
392,1,1.0
393,1,1.0
394,0,1.0
395,0,1.0
396,1,1.0
397,0,1.0
398,1,1.0
399,0,1.0
400,1,1.0
401,1,1.0
402,0,1.0
403,0,1.0
404,0,1.0
405,0,1.0
406,1,1.0
407,1,1.0
408,1,1.0
409,1,1.0
410,1,1.0
411,1,1.0
412,0,1.0
413,1,1.0
414,0,1.0
415,1,1.0
416,0,1.0
417,1,1.0
418,1,1.0
419,1,1.0
420,0,1.0
421,1,1.0
422,0,1.0
423,1,1.0
424,1,1.0
425,0,1.0
426,1,1.0
427,0,1.0
428,1,1.0
